v1,v2
0,Ambrith..madurai..met u in arun dha marrge..remembr?
0,Hi dis is yijue i would be happy to work wif Ì_ all for gek1510...
0,Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*
0,I'm in a movie. Call me 4 wat?
0,Dear umma she called me now :-)
0,Check audrey's status right now
0,Have you bookedthe hut? And also your time off? How are you by the way?
0,"V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy \VALENTINES DAY\"" in advance"""
0,You know what hook up means right?
0,Ding me on ya break fassyole! Blacko from londn
0,"Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!"
0,Not from this campus. Are you in the library?
0,Back in brum! Thanks for putting us up and keeping us all and happy. See you soon 
0,Indeed and by the way it was either or - not both !
0,Many more happy returns of the day. I wish you happy birthday.
0,They r giving a second chance to rahul dengra.
0,I want  &lt;#&gt;  rs da:)do you have it?
0,"Aight, can you text me the address?"
0,"What part of \don't initiate\"" don't you understand"""
0,Still in the area of the restaurant. Ill try to come back soon
0,"No, I decided that only people who care about stuff vote and caring about stuff is for losers"
0,They just talking thats it de. They wont any other.
0,We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;
0,Lol no ouch but wish i'd stayed out a bit longer
0,Once free call me sir. I am waiting for you.
0,Why did I wake up on my own &gt;:(
0,"Aight no rush, I'll ask jay"
0,"Hiya, had a good day? Have you spoken to since the weekend?"
0,If you have belive me. Come to my home.
0,Aight do you still want to get money
0,"I'm outside islands, head towards hard rock and you'll run into me"
0,ÌÏ log off 4 wat. It's sdryb8i
0,"\AH POOR BABY!HOPE URFEELING BETTERSN LUV! PROBTHAT OVERDOSE OF WORK HEY GO CAREFUL SPK 2 U SN LOTS OF LOVEJEN XXX.\"""""
0,"Sorry man, my stash ran dry last night and I can't pick up more until sunday"
0,"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?"
0,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
0,Aiya we discuss later lar... Pick Ì_ up at 4 is it?
0,Yes. that will be fine. Love you. Be safe.
0,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx
0,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.
0,If You mean the website. Yes.
0,"ThatÛ÷s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!"
0,How was txting and driving
0,"LOL .. *grins* .. I'm not babe, but thanks for thinking of me!"
0,"Lol you forgot it eh ? Yes, I'll bring it in babe"
0,Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun.
0,I cant wait to see you! How were the photos were useful? :)
0,Or ill be a little closer like at the bus stop on the same street
0,Can come my room but cannot come my house cos my house still messy... Haha...
0,I can make lasagna for you... vodka...
0,what I meant to say is cant wait to see u again getting bored of this bridgwater banter
0,Hi its in durban are you still on this number
0,Yunny... I'm goin to be late
0,Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx
0,Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL
0,cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x
0,Pls speak to that customer machan.
0,"Yeah we wouldn't leave for an hour at least, how's 4 sound?"
0,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there."
0,Oh really?? Did you make it on air? What's your talent?
0,I was gonna ask you lol but i think its at 7
0,Its on in engalnd! But telly has decided it won't let me watch it and mia and elliot were kissing! Damn it!
0,"Thursday night? Yeah, sure thing, we'll work it out then"
0,S:)s.nervous  &lt;#&gt; :)
0,K come to nordstrom when you're done
0,I have a sore throat. It's scratches when I talk
0,I havent lei.. Next mon can?
0,My friends use to call the same.
0,Can you please send me my aunty's number
0,ÌÏ bot notes oredi... Cos i juz rem i got...
0,I'm thinking that chennai forgot to come for auction..
0,How much did ur hdd casing cost.
0,Hi my email address has changed now it is 
0,Hi :)finally i completed the course:)
0,"I am real, baby! I want to bring out your inner tigress..."
0,Kallis is ready for bat in 2nd innings
0,"Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want"
0,Ok u can take me shopping when u get paid =D
0,Somebody should go to andros and steal ice
0,No need lar i go engin? Cos my sis at arts today...
0,Yup no more already... Thanx 4 printing n handing it up.
0,Probably earlier than that if the station's where I think it is
0,Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs
0,Really dun bluff me leh... U sleep early too. Nite...
0,"Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week it's can i bend the rule this way? What about that way? Do whatever. I'm tired of having thia same argument with you every week. And a  &lt;#&gt;  movie DOESNT inlude the previews. You're still getting in after 1."
0,I will be gentle princess! We will make sweet gentle love...
0,Dear got bus directly to calicut
0,I need details about that online job.
0,I'm so in love with you. I'm excited each day i spend with you. You make me so happy.
0,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem."
0,But i have to. I like to have love and arrange.
0,Did u receive my msg?
0,In sch but neva mind u eat 1st lor..
0,Yes princess! I want to catch you with my big strong hands...
0,I've reached home finally...
0,Text her. If she doesnt reply let me know so i can have her log in
0,Ok lor but not too early. Me still having project meeting now.
0,There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.
0,This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...
0,I will take care of financial problem.i will help:)
0,"\The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!\"""
0,"Okay. No no, just shining on. That was meant to be signing, but that sounds better."
0,Life style garments account no please.
0,Dont know you bring some food
0,Come to my home for one last time i wont do anything. Trust me.
0,"I'll text carlos and let you know, hang on"
0,Hey are you angry with me. Reply me dr.
0,"Hi elaine, is today's meeting confirmed?"
0,Sitting ard nothing to do lor. U leh busy w work?
0,K.k.this month kotees birthday know?
0,Ok. Very good. Its all about making that money.
0,I am going to sao mu today. Will be done only at 12 
0,Dai i downloaded but there is only exe file which i can only run that exe after installing.
0,I just saw ron burgundy captaining a party boat so yeah
0,"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*"
0,But I'm on a diet. And I ate 1 too many slices of pizza yesterday. Ugh I'm ALWAYS on a diet.
0,I though we shd go out n have some fun so bar in town or something ÛÒ sound ok?
0,Wewa is 130. Iriver 255. All 128 mb.
0,He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes
0,Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx
0,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?
0,"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it."
0,Howz pain.it will come down today.do as i said ystrday.ice and medicine.
0,"Just wondering, the others just took off"
0,You still at grand prix?
0,Cheers for the card ... Is it that time of year already?
0,"Didn't try, g and I decided not to head out"
0,We left already we at orchard now.
0,Welp apparently he retired
0,Take something for pain. If it moves however to any side in the next 6hrs see a doctor.
0,Hey tmr meet at bugis 930 ?
0,Glad to see your reply.
0,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.
0,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs."
0,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..
0,What is this 'hex' place you talk of? Explain!
0,G.W.R
0,What you thinked about me. First time you saw me in class.
0,Yes:)sura in sun tv.:)lol.
0,Yup... From what i remb... I think should be can book... 
0,&lt;#&gt;  am I think? Should say on syllabus
0,Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks
0,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.IåÕm knackered and iåÕm dreading work tonight. What are thou upto tonight. X
0,Ok lor...
0,1 in cbe. 2 in chennai.
0,Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive
0,Ok then u tell me wat time u coming later lor.
0,Thanx but my birthday is over already.
0,"Goodmorning, Today i am late for  &lt;#&gt; min."
0,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier."
0,From 5 to 2 only my work timing.
0,I've got it down to a tea. not sure which flavour
0,Ok then no need to tell me anything i am going to sleep good night
0,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already Û_
0,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
0,"It wont b until 2.15 as trying 2 sort house out, is that ok?"
0,Yes.he have good crickiting mind
0,Delhi and chennai still silent.
0,No she didnt. I will search online and let you know.
0,He remains a bro amongst bros
0,Thats cool. i liked your photos. You are very sexy!
0,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied \Boost is d secret of my energy\"" n instantly d girl shouted \""our energy\"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8"""
0,It's Ì© only $140 ard...Ìä rest all ard $180 at least...Which is Ì© price 4 Ì© 2 bedrm ($900)
0,Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...
0,Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.
0,Thank you princess! I want to see your nice juicy booty...
0,Remind me how to get there and I shall do so
0,K fyi x has a ride early tomorrow morning but he's crashing at our place tonight
0,U meet other fren dun wan meet me ah... Muz b a guy rite...
0,Huh? 6 also cannot? Then only how many mistakes?
0,I am waiting machan. Call me once you free.
0,I'm already back home so no probably not
0,Hello which the site to download songs its urgent pls
0,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com
0,K.k:)apo k.good movie.
0,Cold. Dont be sad dear
0,HEY MATE! HOWS U HONEY?DID U AVE GOOD HOLIDAY? GIMMI DE GOSS!x
0,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!"
0,Shall i start from hear.
0,"I'll get there at 3, unless you guys want me to come some time sooner"
0,Hi neva worry bout da truth coz the truth will lead me 2 ur heart. ItåÕs the least a unique person like u deserve. Sleep tight or morning
0,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.
0,\CAN I PLEASE COME UP NOW IMIN TOWN.DONTMATTER IF URGOIN OUTL8R
0,Hey are we going for the lo lesson or gym? 
0,I knew it... U slept v late yest? Wake up so late...
0,Sorry i've not gone to that place. I.ll do so tomorrow. Really sorry.
0,"Hmm ok, i'll stay for like an hour cos my eye is really sore!"
0,A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die
0,Ya had just now.onion roast.
0,What is important is that you prevent dehydration by giving her enough fluids
0,I'm really not up to it still tonight babe
0,"Cool, what time you think you can get here?"
0,Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.
0,"Dude u knw also telugu..thts gud..k, gud nyt.."
0,Hi da:)how is the todays class?
0,Then anything special?
0,K.k:)advance happy pongal.
0,No go. No openings for that room 'til after thanksgiving without an upcharge.
0,I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?
0,I want to see your pretty pussy...
0,"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING"
0,Horrible gal. Me in sch doing some stuff. How come u got mc?
0,Pls tell nelson that the bb's are no longer comin. The money i was expecting aint coming
0,"It,,s a taxt massage....tie-pos argh ok! Lool!"
0,Ok pa. Nothing problem:-)
0,I'm in office now da:)where are you?
0,Do have a nice day today. I love you so dearly.
0,"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*"
0,If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/
0,What makes you most happy?
0,I'm not sure if its still available though
0,Go chase after her and run her over while she's crossing the street
0,"I prefer my free days... Tues, wed, fri oso can... ÌÏ ask those workin lor..."
0,"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it."
0,I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love
0,So what did the bank say about the money?
0,That's the way you should stay oh.
0,I've reached sch already...
0,Quite late lar... Ard 12 anyway i wun b drivin...
0,Hope you are not scared!
0,yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke
0,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.
0,Lol enjoy role playing much?
0,"Ok, be careful ! Don't text and drive !"
0,"idc get over here, you are not weaseling your way out of this shit twice in a row"
0,Yes! How is a pretty lady like you single?
0,"Ok omw now, you at castor?"
0,Jus finish blowing my hair. U finish dinner already?
0,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later."
0,I will come tomorrow di
0,Yup it's at paragon... I havent decided whether 2 cut yet... Hee...
0,"Jay told me already, will do"
0,Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.
0,"\Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?\"""""
0,WHITE FUDGE OREOS ARE IN STORES
0,"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc."
0,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! "
0,Dad went out oredi... 
0,Company is very good.environment is terrific and food is really nice:)
0,No shoot me. I'm in the docs waiting room. :/
0,Yes :)it completely in out of form:)clark also utter waste.
0,Ok lor... Or u wan me go look 4 u?
0,Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime
0,Ya it came a while ago
0,I can't believe how attached I am to seeing you every day. I know you will do the best you can to get to me babe. I will go to teach my class at your midnight
0,"Maybe westshore or hyde park village, the place near my house?"
0,DO U WANT 2 MEET UP 2MORRO
0,Well thats nice. Too bad i cant eat it
0,Were gonna go get some tacos
0,ÌÏ go home liao? Ask dad to pick me up at 6...
0,Were trying to find a Chinese food place around here
0,"No I'm good for the movie, is it ok if I leave in an hourish?"
0,K..k:)where are you?how did you performed?
0,Then u go back urself lor...
0,U should have made an appointment
0,Why you Dint come with us.
0,Becoz its  &lt;#&gt;  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer
0,"Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around"
0,I know you mood off today
0,* You gonna ring this weekend or wot?
0,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.
0,Ya that one is slow as poo
0,I'm meeting Darren...
0,Just curious because my cuz asked what I was up to
0,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all
0,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today."
0,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!"
0,Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... 
0,"Er, hello, things didnÛ÷t quite go to plan ÛÒ is limping slowly home followed by aa and with exhaust hanging off"
0,Juz go google n search 4 qet...
0,Stop the story. I've told him i've returned it and he's saying i should not re order it.
0,"Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)"
0,Senthil group company Apnt 5pm.
0,"OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE 1IM TALKIN BOUT!)xx"
0,I was about to do it when i texted. I finished a long time ago and showered and er'ything!
0,Hanging out with my brother and his family
0,"Yes, princess. Are you going to make me moan?"
0,U still going to the mall?
0,Reverse is cheating. That is not mathematics.
0,"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about \the cave\"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing."""
0,"Yes obviously, but you are the eggs-pert and the potato headÛ_ Speak soon! "
0,I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!
0,What time do u get out?
0,I accidentally brought em home in the box
0,I like to talk pa but am not able to. I dont know y.
0,He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment
0,YO YO YO BYATCH WHASSUP?
0,I will come to ur home now
0,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour"
0,"K, want us to come by now?"
0,"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished"
0,Thanx a lot...
0,WHO ARE YOU SEEING?
0,Understand. his loss is my gain :) so do you work? School?
0,Me sef dey laugh you. Meanwhile how's my darling anjie!
0,I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?
0,Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You? 
0,"Sorry, I'll call later in meeting"
0,Then just eat a shit and wait for ur monkey face bitch.......... U asshole..................
0,"Im sorry bout last nite it wasnåÕt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx"
0,"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ..."
0,Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.
0,"I wonder if your phone battery went dead ? I had to tell you, I love you babe"
0,Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan? 
0,Hi dear we saw dear. We both are happy. Where you my battery is low
0,WHORE YOU ARE UNBELIEVABLE.
0,"Sure, I'll see if I can come by in a bit"
0,Bbq this sat at mine from 6ish. Ur welcome 2 come
0,Ok thanx... Take care then...
0,S...from the training manual it show there is no tech process:)its all about password reset and troubleshooting:)
0,Onum ela pa. Normal than.
0,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!"
0,I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?
