v1,v2
0,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ..."
0,"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well."
0,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOOD NIGHT"""
0,LOL ... No just was busy
0,"Cool, I'll text you in a few"
0,Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.
0,Going to join tomorrow.
0,Good words.... But words may leave u in dismay many times.
0,Nice.nice.how is it working?
0,Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.
0,And how's your husband.
0,When did you get to the library
0,K go and sleep well. Take rest:-).
0,staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323
0,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!
0,"It's ok, at least armand's still around"
0,Ha... U jus ate honey ar? So sweet...
0,"Aight, text me tonight and we'll see what's up"
0,My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.
0,The wine is flowing and i'm i have nevering..
0,U wake up already? Thanx 4 e tau sar piah it's quite nice.
0,Does daddy have a bb now.
0,I donno its in your genes or something
0,Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...
0,I'm going for bath will msg you next  &lt;#&gt;  min..
0,R u here yet? I'm wearing blue shirt n black pants.
0,Do you hide anythiing or keeping distance from me
0,"Hiya, had a good day? Have you spoken to since the weekend?"
0,Okay but i thought you were the expert
0,Yup ok thanx...
0,Yup. Wun believe wat? U really neva c e msg i sent shuhui?
0,How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.
0,Thats cool! I am a gentleman and will treat you with dignity and respect.
0,"* Was really good to see you the other day dudette, been missing you!"
0,Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out
0,if you aren't here in the next  &lt;#&gt;  hours imma flip my shit
0,Many times we lose our best ones bcoz we are 
0,There is a first time for everything :)
0,Excellent! Wish we were together right now!
0,Er mw im filled tuth is aight
0,Also where's the piece
0,Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs
0,Mine here like all fr china then so noisy.
0,Dunno dat's wat he told me. Ok lor...
0,"That means you got an A in epi, she.s fine. She.s here now."
0,"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep! "
0,No other Valentines huh? The proof is on your fb page. Ugh I'm so glad I really DIDN'T watch your rupaul show you TOOL!
0,Tmr timin still da same wat cos i got lesson until 6...
0,Not planned yet :)going to join company on jan 5 only.don know what will happen after that.
0,We're done...
0,Teach me apps da. When you come to college.
0,I'm in town now so i'll jus take mrt down later.
0,"Aight, sounds good. When do you want me to come down?"
0,Bugis oso near wat... 
0,Ok ok take care. I can understand.
0,Wat would u like 4 ur birthday?
0,"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;"
0,And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*
0,Thank you. I like you as well...
0,"If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to"
0,Not..tel software name..
0,Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?
0,K. I will sent it again
0,Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.
0,"No, its true..k,Do u knw dis no. &lt;#&gt; ?"
0,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
0,I'll be in sch fr 4-6... I dun haf da book in sch... It's at home...
0,"Uncle G, just checking up on you. Do have a rewarding month"
0,Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash
0,Hey pple...$700 or $900 for 5 nights...Excellent location wif breakfast hamper!!!
0,Glad to see your reply.
0,Que pases un buen tiempo or something like that
0,"A gram usually runs like  &lt;#&gt; , a half eighth is smarter though and gets you almost a whole second gram for  &lt;#&gt;"
0,ÌÏ dun need to pick ur gf?
0,Minimum walk is 3miles a day.
0,Yup i'm free...
0,Dear where you. Call me
0,Understand. his loss is my gain :) so do you work? School?
0,"\BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & IåÕLLSPEAK 2U SOONLOTS OF LOVEME XXXX.\"""""
0,Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...
0,No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.
0,Ok lor thanx... ÌÏ in school?
0,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.
0,Super da:)good replacement for murali
0,aathi..where are you dear..
0,I finished my lunch already. U wake up already?
0,Umma my life and vava umma love you lot dear
0,Reason is if the team budget is available at last they buy the unsold players for at base rate..
0,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.
0,Doing project w frens lor. 
0,Bring tat cd don forget
0,"Ya tel, wats ur problem.."
0,True. Its easier with her here.
0,Or Ì_ go buy wif him then i meet Ì_ later can?
0,"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you."
0,"Arms fine, how's Cardiff and uni? "
0,I anything lor.
0,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow
0,Gud ni8.swt drms.take care
0,A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol
0,So what u doing today?
0,I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?
0,Mm umma ask vava also to come tell him can play later together
0,Just finished eating. Got u a plate. NOT leftovers this time.
0,Were somewhere on Fredericksburg
0,Why she wants to talk to me
0,Oh ok no prob..
0,Nah dub but je still buff
0,Why you Dint come with us.
0,Sounds great! Are you home now?
0,"Hey elaine, is today's meeting still on?"
0,&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.
0,Got it! It looks scrumptious... daddy wants to eat you all night long!
0,Was actually about to send you a reminder today. Have a wonderful weekend
0,Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.
0,Cuz ibored. And don wanna study
0,Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one
0,K I'll be there before 4.
0,"Ok, be careful ! Don't text and drive !"
0,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8"
0,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that
0,Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx
0,Hi mom we might be back later than  &lt;#&gt; 
0,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju)
0,On the road so cant txt
0,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*"
0,I liked your new house
0,Pansy! You've been living in a jungle for two years! Its my driving you should be more worried about!
0,Where's my boytoy? I miss you ... What happened?
0,Thank u. IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE
0,Ya srsly better than yi tho
0,Meet after lunch la...
0,It should take about  &lt;#&gt;  min
0,K..k..any special today?
0,That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?
0,I only haf msn. It's yijue@hotmail.com
0,I notice you like looking in the shit mirror youre turning into a right freak
0,Msg me when rajini comes.
0,Huh i cant thk of more oredi how many pages do we have?
0,have * good weekend.
0,"Haven't seen my facebook, huh? Lol!"
0,K k pa Had your lunch aha.
0,2mro i am not coming to gym machan. Goodnight.
0,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.
0,"Hey , is * rite u put åÈ10 evey mnth is that all?"
0,I'll meet you in the lobby
0,Thank god they are in bed!
0,"Alright, I'll head out in a few minutes, text me where to meet you"
0,What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother
0,She's borderline but yeah whatever.
0,I'm working technical support :)voice process.networking field.
0,Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar
0,Maybe?! Say hi to  and find out if  got his card. Great escape or wetherspoons? 
0,"Better than bb. If he wont use it, his wife will or them doctor"
0,Still in the area of the restaurant. Ill try to come back soon
0,(You didn't hear it from me)
0,Gam gone after outstanding innings.
0,Yar but they say got some error.
0,Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?
0,"Hiya , have u been paying money into my account? If so, thanks. Got a pleasant surprise when i checked my balance -u c, i don't get statements 4 that acc"
0,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?
0,Love it! The girls at the office may wonder why you are smiling but sore...
0,Somebody set up a website where you can play hold em using eve online spacebucks
0,Lara said she can loan me  &lt;#&gt; .
0,I am in hospital da. . I will return home in evening
0,Ok both our days. So what are you making for dinner tonite? Am I invited?
0,Onum ela pa. Normal than.
0,Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay
0,"Sorry im getting up now, feel really bad- totally rejected that kinda me thing."
0,That is wondar full flim.
0,Uncle boye. I need movies oh. Guide me. Plus you know torrents are not particularly legal here. And the system is slowing down. What should i do. Have a gr8 day. Plus have you started cos i dont meet you online. How was the honey moon.
0,Its like that hotel dusk game i think. You solve puzzles in a area thing
0,K.k:)advance happy pongal.
0,Every day i use to sleep after  &lt;#&gt;  so only.
0,"Yeah I am, so I'll leave maybe 7ish?"
0,Ugh just got outta class
0,"Nope, I'm still in the market"
0,Can Ì_ call me at 10:10 to make sure dat i've woken up...
0,ÌÏ ready then call me...
0,Watching telugu movie..wat abt u?
0,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!"
0,IM GONNA MISS U SO MUCH
0,Lol they don't know about my awesome phone. I could click delete right now if I want.
0,Depends on where u going lor.
0,"Hurry up, I've been weed-deficient for like three days"
0,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed! 
0,Lmao!nice 1
0,Your right! I'll make the appointment right now.
0,Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!
0,Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;
0,Arun can u transfr me d amt
0,Hows the street where the end of library walk is?
0,It's Ì© only $140 ard...Ìä rest all ard $180 at least...Which is Ì© price 4 Ì© 2 bedrm ($900)
0,"Today is \song dedicated day..\"" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me..."""
0,"Height of \Oh shit....!!\"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay"
0,Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.
0,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x
0,Yup no more already... Thanx 4 printing n handing it up.
0,Was the farm open?
0,A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die
0,So that takes away some money worries
0,Dai what this da.. Can i send my resume to this id.
0,Life style garments account no please.
0,Convey my regards to him
0,Yar lor... How u noe? U used dat route too?
0,Hi dear we saw dear. We both are happy. Where you my battery is low
0,Yup next stop.
0,"Mah b, I'll pick it up tomorrow"
0,Can you please send me my aunty's number
0,"Sir, i am waiting for your call, once free please call me."
0,Is toshiba portege m100 gd?
0,I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.
0,Send me your id and password
0,Why de. You looking good only:-)..
0,"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it."
0,Talk to g and x about that
0,Yes baby! We can study all the positions of the kama sutra ;)
0,Good. Good job. I like entrepreneurs
0,Good evening! How are you?
0,I borrow ur bag ok.
0,Shall i come to get pickle
0,Aiyah then i wait lor. Then u entertain me. Hee...
0,"What do u reckon as need 2 arrange transport if u can't do it, thanks"
0,She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are  &lt;#&gt;  and up
0,Sorry completely forgot * will pop em round this week if your still here?
0,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
0,"This is one of the days you have a billion classes, right?"
0,I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl
0,"Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever...."
0,What happened in interview?
0,Now? I'm going out 4 dinner soon..
0,What you doing?how are you?
0,Need a coffee run tomo?Can't believe it's that time of week already
0,Ya very nice. . .be ready on thursday
0,I'll probably be around mu a lot
0,"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? "
0,"Awesome, I remember the last time we got somebody high for the first time with diesel :V"
0,You've always been the brainy one.
0,How are you. Just checking up on you
0,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later."
0,One of best dialogue in cute reltnship..!! \Wen i Die
0,"Will do, you gonna be at blake's all night? I might be able to get out of here a little early"
0,"Hi this is yijue, can i meet u at 11 tmr?"
0,I guess it is useless calling u 4 something important.
0,"Goodmorning, today i am late for 2hrs. Because of back pain."
0,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine \KUDI\""yarasu dhina vaazhthukkal. .."""
0,"Cool, text me when you head out"
0,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...
0,Yep then is fine 7.30 or 8.30 for ice age.
0,No da..today also i forgot..
0,I not at home now lei...
0,Not from this campus. Are you in the library?
0,Gr8. So how do you handle the victoria island traffic. Plus when's the album due
0,"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?"
0,Thank you princess! I want to see your nice juicy booty...
0,I have many dependents
0,"Mmmmm ... I loved waking to your words this morning ! I miss you too, my Love. I hope your day goes well and you are happy. I wait for us to be together again"
0,"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!"
0,"Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?"
0,I am in escape theatre now. . Going to watch KAVALAN in a few minutes
0,She told to hr that he want posting in chennai:)because i'm working here:)
0,my ex-wife was not able to have kids. Do you want kids one day?
0,Early bird! Any purchases yet?
0,ÌÏ still attending da talks?
0,"Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:\Dont wake up early in d mrng'' GOOD night"""
0,Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?
0,Ok which your another number
0,Û_ and donÛ÷t worry weÛ÷ll have finished by march Û_ ish!
0,Send me yetty's number pls.
0,If I was I wasn't paying attention
0,I could ask carlos if we could get more if anybody else can chip in
0,If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number
0,"I'm not sure, I was just checking out what was happening around the area"
0,Aiyah u did ok already lar. E nydc at wheellock?
0,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? I've cried enough today."
0,My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you
0,Aiya we discuss later lar... Pick Ì_ up at 4 is it?
0,I dun believe u. I thk u told him.
0,Can Ì_ all decide faster cos my sis going home liao..
0,Holy living christ what is taking you so long
0,Just sleeping..and surfing
0,Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?
0,Give one miss from that number please
0,And you! Will expect you whenever you text! Hope all goes well tomo 
0,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time
0,Pls send me the correct name da.
0,WHITE FUDGE OREOS ARE IN STORES
0,"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... "
0,Ok i msg u b4 i leave my house.
0,I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that
0,Oops i thk i dun haf enuff... I go check then tell Ì_..
0,Haf u eaten? Wat time u wan me 2 come?
0,what are your new years plans?
