v1,v2
0,"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk."
0,Ha ha - had popped down to the loo when you hello-ed me. Hello!
0,"Sorry battery died, yeah I'm here"
0,How is it possible to teach you. And where.
0,Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.
0,"My sister in law, hope you are having a great month. Just saying hey. Abiola"
0,Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.
0,Oh all have to come ah?
0,How much would it cost to hire a hitman
0,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath
0,Ok lar... Joking wif u oni...
0,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass
0,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.
0,"Dont pack what you can buy at any store.like cereals. If you must pack food, pack gari or something 9ja that you will miss."
0,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...
0,"Yeah I am, so I'll leave maybe 7ish?"
0,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over."
0,Dear i am not denying your words please
0,X2  &lt;#&gt; . Are you going to get that
0,Nvm it's ok...
0,Yeah I'll try to scrounge something up
0,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad"
0,K I'll be sure to get up before noon and see what's what
0,Tell dear what happen to you. Why you talking to me like an alian
0,Not from this campus. Are you in the library?
0,Was actually about to send you a reminder today. Have a wonderful weekend
0,Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow
0,"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... \ I will be with YOU \"" Wherevr.. Whenevr.. Forevr... Gudnyt dear.."""
0,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?
0,I think asking for a gym is the excuse for lazy people. I jog.
0,Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!
0,Where to get those?
0,My uncles in Atlanta. Wish you guys a great semester.
0,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody."
0,"Yes, my reg is  Ciao!"
0,Me too baby! I promise to treat you well! I bet you will take good care of me...
0,Then ur physics get a-?
0,"Haha awesome, omw back now then"
0,We'll you pay over like  &lt;#&gt; yrs so its not too difficult
0,She's borderline but yeah whatever.
0,I'm really not up to it still tonight babe
0,Thank you baby! I cant wait to taste the real thing...
0,Then mum's repent how?
0,Where are the garage keys? They aren't on the bookshelf
0,I.ll hand her my phone to chat wit u
0,I think just yourself Û_Thanks and see you tomo
0,Ya had just now.onion roast.
0,Wot is u up 2 then bitch?
0,"That's what I love to hear :V see you sundayish, then"
0,Are we doing the norm tomorrow? I finish just a 4.15 cos of st tests. Need to sort library stuff out at some point tomo - got letter from today - access til end march so i better get move on!
0,Ard 515 like dat. Y?
0,"Nope. Since ayo travelled, he has forgotten his guy"
0,Do you still have the grinder?
0,If you r @ home then come down within 5 min
0,It is only yesterday true true.
0,I want to go to perumbavoor
0,Fine if thatåÕs the way u feel. ThatåÕs the way its gota b
0,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe"
0,Bugis oso near wat... 
0,I reach home safe n sound liao...
0,Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.
0,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ..."
0,Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.
0,Nt joking seriously i told
0,"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come..."
0,Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...
0,alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap
0,I have a sore throat. It's scratches when I talk
0,"Oh ! A half hour is much longer in Syria than Canada, eh ? Wow you must get SO much more work done in a day than us with all that extra time ! *grins*"
0,"Haha, my friend tyler literally just asked if you could get him a dubsack"
0,"Bill, as in: Are there any letters for me. iÛªm expecting one from orange that isnÛªt a bill but may still say orange on it."
0,* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train
0,"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger."
0,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier."
0,Sos! Any amount i can get pls.
0,And how's your husband.
0,Dear :-/ why you mood off. I cant drive so i brother to drive
0,"8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try"
0,God's love has no limit. God's grace has no measure. God's power has no boundaries. May u have God's endless blessings always in ur life...!! Gud ni8
0,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?"
0,Whatsup there. Dont u want to sleep
0,His bday real is in april .
0,\Keep ur problems in ur heart
0,Not course. Only maths one day one chapter with in one month we can finish.
0,Ok lor thanx... ÌÏ in school?
0,Yes. I come to nyc for audiitions and am trying to relocate.
0,"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up"
0,So do you have samus shoulders yet
0,Remember on that day..
0,Thanks for picking up the trash.
0,For my family happiness..
0,Sian... Aft meeting supervisor got work 2 do liao... U working now?
0,Yes princess! I want to catch you with my big strong hands...
0,LOL what happens in Vegas stays in vegas
0,Do you like shaking your booty on the dance floor?
0,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?
0,Where r we meeting?
0,Sending you greetings of joy and happiness. Do have a gr8 evening
0,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.
0,Then ur sis how?
0,Oh :-)only 4 outside players allowed to play know
0,Ok. She'll be ok. I guess
0,Hi.:)technical support.providing assistance to us customer through call and email:)
0,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday
0,Thanks for this hope you had a good day today
0,"Looks like you found something to do other than smoke, great job!"
0,I wont get concentration dear you know you are my mind and everything :-)
0,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..
0,Haf u eaten? Wat time u wan me 2 come?
0,Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh
0,Good morning pookie pie! Lol hope I didn't wake u up
0,There is no sense in my foot and penis.
0,No just send to you. Bec you in temple na.
0,ok....take care.umma to you too...
0,Its a great day. Do have yourself a beautiful one.
0,"Not for possession, especially not first offense"
0,Pls she needs to dat slowly or she will vomit more.
0,Meeting u is my work. . . Tel me when shall i do my work tomorrow
0,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..
0,Well. Im computerless. Time to make some oreo truffles
0,Hi dear we saw dear. We both are happy. Where you my battery is low
0,oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight
0,Are you up for the challenge? I know i am :)
0,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com"
0,Id onluy matters when getting on from offcampus
0,1's reach home call me.
0,"not that I know of, most people up here are still out of town"
0,When should I come over?
0,"\Life is nothing wen v get everything\"". But \""life is everything wen v miss something \"". Real value of people wil be realized only in their absence.... gud mrng"""
0,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ..."
0,I am 6 ft. We will be a good combination!
0,Smith waste da.i wanna gayle.
0,Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go
0,Ok i vl..do u know i got adsense approved..
0,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!
0,When you guys planning on coming over?
0,"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?"
0,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India."
0,Actually getting ready to leave the house.
0,Did you try making another butt.
0,K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.
0,Lol yeah at this point I guess not
0,How abt making some of the pics bigger?
0,"Well, I meant as opposed to my drunken night of before"
0,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem."
0,Neva mind it's ok..
0," says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !"
0,"Sure thing big man. i have hockey elections at 6, shouldnÛ÷t go on longer than an hour though"
0,Lol great now im getting hungry.
0,"K I'll head out in a few mins, see you there"
0,Hi Princess! Thank you for the pics. You are very pretty. How are you?
0,He needs to stop going to bed and make with the fucking dealing
0,"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for! "
0,Ok... Let u noe when i leave my house.
0,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!"
0,All day working day:)except saturday and sunday..
0,Hi! This is Roger from CL. How are you?
0,I'm good. Have you registered to vote?
0,Yup but it's not giving me problems now so mayb i'll jus leave it...
0,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
0,I told that am coming on wednesday.
0,"Sorry, I'll call you  later. I am in meeting sir."
0,I can't make it tonight
0,Was playng 9 doors game and gt racing on phone lol
0,Yo you around? A friend of mine's lookin to pick up later tonight
0,645
0,Okay... We wait ah
0,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor..."
0,What he said is not the matter. My mind saying some other matter is there.
0,One of best dialogue in cute reltnship..!! \Wen i Die
0,K come to nordstrom when you're done
0,Gudnite....tc...practice going on
0,Ok... Then r we meeting later?
0,Okie Ì_ wan meet at bishan? Cos me at bishan now. I'm not driving today.
0,Haf u found him? I feel so stupid da v cam was working.
0,Its too late:)but its k.wish you the same.
0,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng"
0,You know what hook up means right?
0,S:-)kallis wont play in first two odi:-)
0,ÌÏ no home work to do meh... 
0,Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(
0,Oh sorry please its over
0,"Did you say bold, then torch later. Or one torch and 2bold?"
0,cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..
0,"It could work, we'll reach a consensus at the next meeting"
0,"Probably not, still going over some stuff here"
0,I asked sen to come chennai and search for job.
0,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ
0,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.
0,"I love you !!! You know? Can you feel it? Does it make your belly warm? I wish it does, my love ... I shall meet you in your dreams, Ahmad ... *adoring kiss*"
0,"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary"
0,Huh y lei...
0,My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.
0,Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.
0,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!"
0,"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones"
0,\Hey sorry I didntgive ya a a bellearlier hunny
0,Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?
0,Yeah I can still give you a ride
0,I send the print  outs da.
0,Are you free now?can i call now?
0,"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?"
0,True dear..i sat to pray evening and felt so.so i sms'd you in some time...
0,Host-based IDPS for linux systems.
0,Can you say what happen
0,"Probably, want to pick up more?"
0,I'm in school now n i'll be in da lab doing some stuff give me a call when Ì_ r done.
0,These won't do. Have to move on to morphine
0,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL"
0,So i could kiss and feel you next to me...
0,And is there a way you can send shade's stuff to her. And she has been wonderful too.
0,Yes see ya not on the dot
0,Lmao. Take a pic and send it to me.
0,Wat r u doing?
0,\CAN I PLEASE COME UP NOW IMIN TOWN.DONTMATTER IF URGOIN OUTL8R
0,Have you always been saying welp?
0,Oh ya ya. I remember da. .
0,BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...
0,Carlos says we can pick up from him later so yeah we're set
0,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c
0,Oh yeah clearly it's my fault
0,Have a safe trip to Nigeria. Wish you happiness and very soon company to share moments with
0,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.
0,Genius what's up. How your brother. Pls send his number to my skype.
0,What is this 'hex' place you talk of? Explain!
0,Ok lor but not too early. Me still having project meeting now.
0,Yo! Howz u? girls never rang after india. L
0,Kinda. First one gets in at twelve! Aah. Speak tomo
0,Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(
0,We are okay. Going to sleep now. Later
0,Be sure to check your yahoo email. We sent photos yesterday
0,Still otside le..u come 2morrow maga..
0,Ok i go change also...
0,I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga
0,Dude how do you like the buff wind.
0,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! "
0,Wish u many many returns of the day.. Happy birthday vikky..
0,But you were together so you should be thinkin about him
0,Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?
0,Is that seriously how you spell his name?
0,"Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3. "
0,Ding me on ya break fassyole! Blacko from londn
0,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.
0,"Sounds good, keep me posted"
0,Ok. How many should i buy.
0,Then u go back urself lor...
0,* Will be september by then!
0,"Aight I'll grab something to eat too, text me when you're back at mu"
0,Please dont say like that. Hi hi hi
0,What pa tell me.. I went to bath:-)
0,Customer place i will call you.
0,I went to project centre
0,hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx
0,Try to do something dear. You read something for exams
0,I am in office:)whats the matter..msg me now.i will call you at break:).
0,Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.
0,Hi. I'm sorry i missed your call. Can you pls call back.
0,Like a personal sized or what
0,"My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!"
0,Yes there were many sweets
0,Good morning princess! How are you?
0,ALRITE
0,ÌÏ takin linear algebra today?
0,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*
0,"Sir, Waiting for your mail."
0,Did you see that film:)
0,You do what all you like
0,"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend."
0,"Haha better late than ever, any way I could swing by?"
0,Thanks for ve lovely wisheds. You rock
0,Yup... From what i remb... I think should be can book... 
0,K then 2marrow are you coming to class.
0,HMM yeah if your not too grooved out! And im looking forward to my pound special :)
0,"Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor..."
0,Bring home some Wendy =D
0,Ok lor. I'm in town now lei.
0,"And stop wondering \wow is she ever going to stop tm'ing me ?!\"" because I will tm you whenever I want because you are MINE ... *laughs*"""
0,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOODMORNING"""
0,Oh ok..
0,I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.
0,"Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. He's going to call you. When he does, i beg you to just listen. Dont make any promises or make it clear things are not easy. And i need you to please let us work things out. As long as i keep expecting help, my creativity will be stifled so pls just keep him happy, no promises on your part."
0,"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word"
0,"Best line said in Love: . \I will wait till the day I can forget u Or The day u realize that u cannot forget me.\""... Gn"""
0,I was gonna ask you lol but i think its at 7
0,The fact that you're cleaning shows you know why i'm upset. Your priority is constantly \what i want to do
0,Hows the street where the end of library walk is?
0,See the forwarding message for proof
0,I think it's all still in my car
0,I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?
0,"It's wylie, you in tampa or sarasota?"
0,"I'm not coming over, do whatever you want"
0,And popping &lt;#&gt; ibuprofens was no help.
0,"I didnt get ur full msg..sometext is missing, send it again"
0,Are you going to wipro interview today?
0,Well then you have a great weekend!
0,Nobody names their penis a girls name this story doesn't add up at all
0,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY
0,Me sef dey laugh you. Meanwhile how's my darling anjie!
0,So how's the weather over there?
0,Ok.. ÌÏ finishing soon?
0,Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?
0,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less."
0,"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost."
0,"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home"
0,"Sorry, I'll call later In meeting."
0,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4..."
