v1,v2
0,I liked the new mobile
0,Yo! Howz u? girls never rang after india. L
0,"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;"
0,"Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want"
0,Shall i come to get pickle
0,Any pain on urination any thing else?
0,Dear umma she called me now :-)
0,"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day."
0,Give one miss from that number please
0,I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.
0,I wont. So wat's wit the guys
0,But really quite funny lor wat... Then u shd haf run shorter distance wat...
0,Goodnight da thangam I really miss u dear.
0,Can come my room but cannot come my house cos my house still messy... Haha...
0,Aah bless! How's your arm?
0,I have a rather prominent bite mark on my right cheek
0,Did you show him and wot did he say or could u not c him 4 dust?
0,"Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat."
0,I ask if u meeting da ge tmr nite...
0,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill"
0,To day class is there are no class.
0,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-)
0,S.i'm watching it in live..
0,O was not into fps then.
0,We have to pick rayan macleran there.
0,Pls go there today  &lt;#&gt; . I dont want any excuses
0,Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.
0,Audrie lousy autocorrect
0,I asked sen to come chennai and search for job.
0,So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!
0,Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.
0,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.
0,HI BABE IM AT HOME NOW WANNA DO SOMETHING? XX
0,Also hi wesley how've you been
0,How come guoyang go n tell her? Then u told her?
0,Hi happy birthday. Hi hi hi hi hi hi hi
0,"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?"
0,University of southern california.
0,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India."
0,I'm in office now . I will call you  &lt;#&gt;  min:)
0,In that case I guess I'll see you at campus lodge
0,I sent you  &lt;#&gt;  bucks
0,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
0,"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?"
0,"Awesome, be there in a minute"
0,Do u ever get a song stuck in your head for no reason and it won't go away til u listen to it like 5 times?
0,"Sorry, I'll call later  &lt;#&gt; mins"
0,Sorry that was my uncle. I.ll keep in touch
0,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...
0,"Total disappointment, when I texted you was the craziest shit got :("
0,Howz pain?hope u r fine..
0,"Cool, what time you think you can get here?"
0,"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!"
0,I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?
0,Y Ì_ wan to go there? C doctor?
0,No plans yet. What are you doing ?
0,Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?
0,Ok
0,Yun buying... But school got offer 2000 plus only...
0,If I get there before you after your ten billion calls and texts so help me god
0,Ok lor thanx... ÌÏ in school?
0,Its like that hotel dusk game i think. You solve puzzles in a area thing
0,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
0,"Yeah, where's your class at?"
0,S....s...india going to draw the series after many years in south african soil..
0,I'm meeting Darren...
0,"Yo, I'm at my parents' gettin cash. Good news: we picked up a downstem"
0,ÌÏ comin to fetch us oredi...
0,;-) ok. I feel like john lennon.
0,"Call me da, i am waiting for your call."
0,Yes. Rent is very expensive so its the way we save.
0,Are there TA jobs available? Let me know please cos i really need to start working
0,Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! 
0,And how's your husband.
0,Go fool dont cheat others ok
0,He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.
0,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!
0,After completed degree. There is no use in joining finance.
0,Crucify is c not s. You should have told me earlier.
0,"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u.."
0,I accidentally brought em home in the box
0,My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:)
0,"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens"
0,Goin to workout lor... Muz lose e fats... 
0,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ..."
0,Dear where you will be when i reach there
0,Where are you ? What are you doing ? Are yuou working on getting the pc to your mom's ? Did you find a spot that it would work ? I need you
0,Ugh my leg hurts. Musta overdid it on mon.
0,We'll join the  &lt;#&gt;  bus
0,O shore are you takin the bus
0,Oic... Then better quickly go bathe n settle down...
0,Ok give me 5 minutes I think I see her. BTW you're my alibi. You were cutting my hair the whole time.
0,Happy new year. Hope you are having a good semester
0,Wat time Ì_ finish?
0,Come to medical college at 7pm ......forward it da
0,"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*"
0,5 nights...We nt staying at port step liao...Too ex
0,Are you the cutest girl in the world or what
0,"K, I'll work something out"
0,I don't know but I'm raping dudes at poker
0,Po de :-):):-):-):-). No need job aha.
0,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..
0,Also that chat was awesome but don't make it regular unless you can see her in person
0,"Machan you go to gym tomorrow,  i wil come late goodnight."
0,Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon.
0,I think just yourself Û_Thanks and see you tomo
0,if you aren't here in the next  &lt;#&gt;  hours imma flip my shit
0,Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem
0,I'm done...
0,"Could you not read me, my Love ? I answered you"
0,I AM AT A PARTY WITH ALEX NICHOLS
0,Okie... Thanx...
0,Happy New Year Princess!
0,Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam
0,Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.
0,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please "
0,S:)but he had some luck.2 catches put down:)
0,Thank you princess! I want to see your nice juicy booty...
0,Kallis wont bat in 2nd innings.
0,Thanks  and ! Or bomb and date as my phone wanted to say! 
0,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x
0,"Coffee cake, i guess..."
0,Hhahhaahahah rofl wtf nig was leonardo in your room or something
0,Ok. How many should i buy.
0,says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.
0,Just wanted to say holy shit you guys weren't kidding about this bud
0,Why do you ask princess?
0,Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!
0,S'fine. Anytime. All the best with it.
0,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
0,Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.
0,You are right. Meanwhile how's project twins comin up
0,Lol no. Just trying to make your day a little more interesting
0,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.IåÕm knackered and iåÕm dreading work tonight. What are thou upto tonight. X
0,"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you"
0,"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea"
0,"Almost there, see u in a sec"
0,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.
0,Then dun wear jeans lor...
0,S da..al r above  &lt;#&gt;
0,I am 6 ft. We will be a good combination!
0,"I don,t think so. You don't need to be going out that late on a school night. ESPECIALLY when the one class you have is the one you missed last wednesday and probably failed a test in on friday"
0,Will do. Have a good day
0,Then she dun believe wat?
0,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time
0,"K will do, addie &amp; I are doing some art so I'll be here when you get home"
0,Hi dis is yijue i would be happy to work wif Ì_ all for gek1510...
0,I'm stuck in da middle of da row on da right hand side of da lt... 
0,Lolnice. I went from a fish to ..water.?
0,I fetch yun or u fetch?
0,Oh baby of the house. How come you dont have any new pictures on facebook
0,How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!
0,Wat happened to the cruise thing
0,\CAN I PLEASE COME UP NOW IMIN TOWN.DONTMATTER IF URGOIN OUTL8R
0,Wow v v impressed. Have funs shopping!
0,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '"
0,S now only i took tablets . Reaction morning only.
0,I'm in a movie. Call me 4 wat?
0,I dont know exactly could you ask chechi.
0,"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it."
0,"K, can that happen tonight?"
0,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)"
0,Jokin only lar... :-) depends on which phone my father can get lor...
0,"Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now..."
0,Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.
0,Oh yeah I forgot. U can only take 2 out shopping at once.
0,Probably gonna swing by in a wee bit
0,I am taking half day leave bec i am not well
0,"Ok, be careful ! Don't text and drive !"
0,"Ugh y can't u just apologize, admit u were wrong and ask me to take u back?"
0,Hey leave it. not a big deal:-) take care.
0,I absolutely LOVE South Park! I only recently started watching the office.
0,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
0,Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.
0,I'm at home. Please call
0,WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE
0,I think that tantrum's finished so yeah I'll be by at some point
0,No..jst change tat only..
0,Dont gimme that lip caveboy
0,"* Was really good to see you the other day dudette, been missing you!"
0,Sindu got job in birla soft ..
0,"sry can't talk on phone, with parents"
0,Just sent it. So what type of food do you like?
0,Er yep sure. Props?
0,Full heat pa:-) i have applyed oil pa.
0,645
0,"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet."
0,"Hiya, probably coming home * weekend after next"
0,Thats cool. How was your day?
0,Yeah that'd pretty much be the best case scenario
0,Yes watching footie but worried we're going to blow it - Phil Neville?
0,I am on the way to tirupur.
0,Can a not?
0,Wife.how she knew the time of murder exactly
0,And I don't plan on staying the night but I prolly won't be back til late
0,Let me know if you need anything else. Salad or desert or something... How many beers shall i get?
0,I donno its in your genes or something
0,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ
0,Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.
0,I havent lei.. Next mon can?
0,"Now, whats your house # again ? And do you have any beer there ?"
0,No prob. I will send to your email.
0,Noooooooo please. Last thing I need is stress. For once in your life be fair.
0,I'll be in sch fr 4-6... I dun haf da book in sch... It's at home...
0,No she didnt. I will search online and let you know.
0,How much are we getting?
0,Hi my email address has changed now it is 
0,Congrats ! Treat pending.i am not on mail for 2 days.will mail once thru.Respect mother at home.check mails.
0,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop"
0,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:)
0,Shopping? Eh ger i toking abt syd leh...Haha
0,Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?
0,Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging 
0,I'm in a movie... Collect car oredi...
0,"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!"
0,K.k..how is your sister kids?
0,No. She's currently in scotland for that.
0,Do u still have plumbers tape and a wrench we could borrow?
0,&lt;#&gt;  am I think? Should say on syllabus
0,"Sorry battery died, yeah I'm here"
0,It has issues right now. Ill fix for her by tomorrow.
0,"Nothing, i got msg frm tht unknown no.."
0,I'm on da bus going home...
0,Yeah like if it goes like it did with my friends imma flip my shit in like half an hour
0,No need to say anything to me. I know i am an outsider
0,Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt
0,I've told him that i've returned it. That should i re order it.
0,"Oops, I'll let you know when my roommate's done"
0,"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)"
0,S.this will increase the chance of winning.
0,Same to u...
0,I dont have that much image in class.
0,Y dun cut too short leh. U dun like ah? She failed. She's quite sad.
0,Wat time do u wan 2 meet me later?
0,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated."
0,"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it."
0,"I'm not sure, I was just checking out what was happening around the area"
0," came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too."
0,Man this bus is so so so slow. I think you're gonna get there before me
0,"They can try! They can get lost, in fact. Tee hee"
0,In e msg jus now. U said thanks for gift.
0,"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?"
0,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up."
0,I did. One slice and one breadstick. Lol
0,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied \Boost is d secret of my energy\"" n instantly d girl shouted \""our energy\"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8"""
0,I am taking you for italian food. How about a pretty dress with no panties? :)
0,Or ill be a little closer like at the bus stop on the same street
0,Oh that was a forwarded message. I thought you send that to me
0,"Yeah, I'll leave in a couple minutes &amp; let you know when I get to mu"
0,Waiting for your call.
0,Its on in engalnd! But telly has decided it won't let me watch it and mia and elliot were kissing! Damn it!
0,Not course. Only maths one day one chapter with in one month we can finish.
0,R Ì_ comin back for dinner?
0,See you there! 
0,"Only just got this message, not ignoring you. Yes, i was. Shopping that is"
0,How much she payed. Suganya.
0,Still in the area of the restaurant. Ill try to come back soon
0,Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?! 
0,Wait . I will msg after  &lt;#&gt;  min.
0,Okay. I've seen it. So i should pick it on friday?
0,You still around? Looking to pick up later
0,"Doing nothing, then u not having dinner w us?"
0,"Thursday night? Yeah, sure thing, we'll work it out then"
0,Hey what's up charles sorry about the late reply.
0,No he didn't. Spring is coming early yay!
0,I dont know ask to my brother. Nothing problem some thing that. Just i told .
0,I thk 530 lor. But dunno can get tickets a not. Wat u doing now?
0,"Go until jurong point, crazy.. Available only in bugis n great world la e buffet... Cine there got amore wat..."
0,Oh yah... We never cancel leh... Haha 
0,"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc."
0,Yes.mum lookin strong:)
0,I want to see your pretty pussy...
0,How is your schedule next week? I am out of town this weekend.
0,Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.
0,She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance
0,You want to go? 
0,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.
0,But i'm surprised she still can guess right lor...
0,Genius what's up. How your brother. Pls send his number to my skype.
0,Not..tel software name..
0,"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?"
0,Where is that one day training:-)
0,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour"
0,Well that must be a pain to catch
0,K.:)do it at evening da:)urgent:)
0,... Are you in the pub?
0,"\ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX\"""""
0,But i'm really really broke oh. No amount is too small even  &lt;#&gt; 
0,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
0,"Yes, my reg is  Ciao!"
0,I sent lanre fakeye's Eckankar details to the mail box
0,I'm serious. You are in the money base
0,They don't put that stuff on the roads to keep it from getting slippery over there?
0,How are you. Wish you a great semester
0,You flippin your shit yet?
0,Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...
0,Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.
0,How do you plan to manage that
0,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...
0,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c
0,Gr8. So how do you handle the victoria island traffic. Plus when's the album due
0,Hey anyway i have to :-)
0,ALSO TELL HIM I SAID HAPPY BIRTHDAY
0,What not under standing.
0,I re-met alex nichols from middle school and it turns out he's dealing!
0,Thanx a lot...
0,Alright took the morphine. Back in yo.
