v1,v2
0,I'm in class. Did you get my text.
0,"Sorry, I'll call later In meeting."
0,:-) yeah! Lol. Luckily i didn't have a starring role like you!
0,I called but no one pick up e phone. I ask both of them already they said ok.
0,"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May"
0,Old Orchard near univ. How about you?
0,No problem. How are you doing?
0,You were supposed to wake ME up &gt;:(
0,What???? Hello wats talks email address?
0,IM LATE TELLMISS IM ON MY WAY
0,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :)
0,Beauty sleep can help ur pimples too.
0,"Ok, be careful ! Don't text and drive !"
0,I'm okay. Chasing the dream. What's good. What are you doing next.
0,Becoz its  &lt;#&gt;  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer
0,If you were/are free i can give. Otherwise nalla adi entey nattil kittum
0,K k:) sms chat with me.
0,Dear :-/ why you mood off. I cant drive so i brother to drive
0,Err... Cud do. I'm going to  at 8pm. I haven't got a way to contact him until then.
0,For my family happiness..
0,Not directly behind... Abt 4 rows behind Ì_...
0,Now thats going to ruin your thesis!
0,Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?
0,Why didn't u call on your lunch?
0,ELLO BABE U OK?
0,You still around? Looking to pick up later
0,And by when you're done I mean now
0,Indeed and by the way it was either or - not both !
0,Annoying isn't it.
0,Cab is available.they pick up and drop at door steps.
0,Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am
0,Stupid.its not possible
0,Dear where you will be when i reach there
0,"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah"
0,Wat time r Ì_ going to xin's hostel?
0,Aight should I just plan to come up later tonight?
0,Good. Good job. I like entrepreneurs
0,"Just checked out, heading out to drop off my stuff now"
0,Misplaced your number and was sending texts to your old number. Wondering why i've not heard from you this year. All the best in your mcat. Got this number from my atlanta friends
0,Get me out of this dump heap. My mom decided to come to lowes. BORING.
0,ÌÏ all write or wat..
0,When you guys planning on coming over?
0,Customer place i will call you
0,Eat at old airport road... But now 630 oredi... Got a lot of pple...
0,That's y i said it's bad dat all e gals know u... Wat u doing now?
0,"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter.."
0,Lol I would but despite these cramps I like being a girl.
0,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.
0,No one interested. May be some business plan.
0,No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.
0,Just re read it and I have no shame but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time 
0,Yup ok thanx...
0,That's significant but dont worry.
0,Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema. 
0,"Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear."
0,I guess it is useless calling u 4 something important.
0,Would me smoking you out help us work through this difficult time
0,* Will have two more cartons off u and is very pleased with shelves
0,Great. So should i send you my account number.
0,Do u still have plumbers tape and a wrench we could borrow?
0,So what did the bank say about the money?
0,Noooooooo please. Last thing I need is stress. For once in your life be fair.
0,Two teams waiting for some players
0,I am not sure about night menu. . . I know only about noon menu
0,I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke's weddin
0,How are you holding up?
0,Does not operate after  &lt;#&gt;  or what
0,"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy"
0,Sleeping nt feeling well
0,Even my brother is not like to speak with me. They treat me like aids patent.
0,Please leave this topic..sorry for telling that..
0,I'll be at mu in like  &lt;#&gt;  seconds
0,Glad to see your reply.
0,S.i think he is waste for rr..
0,So dont use hook up any how
0,I want  &lt;#&gt;  rs da:)do you have it?
0,But i haf enuff space got like 4 mb...
0,"IÛ÷ve got some salt, you can rub it in my open wounds if you like!"
0,I dunno lei... Like dun haf...
0,"K so am I, how much for an 8th? Fifty?"
0,Then any special there?
0,Hows that watch resizing
0,"Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me"
0,"Hmph. Go head, big baller."
0,Oh :-)only 4 outside players allowed to play know
0,Our Prasanth ettans mother passed away last night. Just pray for her and family.
0,Hope you are not scared!
0,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx"
0,You said to me before i went back to bed that you can't sleep for anything.
0,Did you see that film:)
0,"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet."
0,"Yo, I'm at my parents' gettin cash. Good news: we picked up a downstem"
0,"Yo, any way we could pick something up tonight?"
0,"\OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX\"""""
0,Sen told that he is going to join his uncle finance in cbe
0,Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.
0,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more"
0,Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL
0,Carry on not disturbing both of you
0,If I get there before you after your ten billion calls and texts so help me god
0,Dun need to use dial up juz open da browser n surf...
0,Are we doing the norm tomorrow? I finish just a 4.15 cos of st tests. Need to sort library stuff out at some point tomo - got letter from today - access til end march so i better get move on!
0,Yes ammae....life takes lot of turns you can only sit and try to hold the steering...
0,"Yes, princess. Are you going to make me moan?"
0,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?"
0,Yup. Wun believe wat? U really neva c e msg i sent shuhui?
0,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
0,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you."
0,U havenåÕt lost me ill always b here 4u.i didnåÕt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thatåÕs what itried2tell urmom.i careabout u
0,"I'll see, but prolly yeah"
0,"Madam,regret disturbance.might receive a reference check from DLF Premarica.kindly be informed.Rgds,Rakhesh,Kerala."
0,"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta."
0,You still at the game?
0,here is my new address -apples&pairs&all that malarky
0,Sorry completely forgot * will pop em round this week if your still here?
0,No de.am seeing in online shop so that i asked.
0,Ok. But i finish at 6.
0,Good morning. At the repair shop--the ONLY reason i'm up at this hour.
0,I'm so in love with you. I'm excited each day i spend with you. You make me so happy.
0,U GOIN OUT 2NITE?
0,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.
0,Thanks for understanding. I've been trying to tell sura that.
0,Are you willing to go for apps class.
0,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night
0,Printer is cool. I mean groovy. Wine is groovying
0,That's necessarily respectful
0,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...
0,Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;
0,Ard 4 lor...
0,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office.."
0,"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols"
0,"Goodmorning, today i am late for  &lt;DECIMAL&gt; min."
0,I'll probably be around mu a lot
0,cool. We will have fun practicing making babies!
0,My sister got placed in birla soft da:-)
0,Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz
0,Can i meet Ì_ at 5.. As 4 where depends on where Ì_ wan 2 in lor..
0,Yup ok...
0,Hey i will be late... i'm at amk. Need to drink tea or coffee
0,O we cant see if we can join denis and mina? Or does denis want alone time
0,I went to project centre
0,Ok i msg u b4 i leave my house.
0,I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.
0,Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.
0,You busy or can I come by at some point and figure out what we're doing tomorrow
0,my ex-wife was not able to have kids. Do you want kids one day?
0,K then 2marrow are you coming to class.
0,Yes i thought so. Thanks.
0,Why don't you wait 'til at least wednesday to see if you get your .
0,I donno its in your genes or something
0,"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies"
0,I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.
0,"Sorry chikku, my cell got some problem thts y i was nt able to reply u or msg u.."
0,Anytime lor...
0,See you there! 
0,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOODMORNING"""
0,So i'm doing a list of buyers.
0,"K, wait chikku..il send aftr  &lt;#&gt; mins"
0,Painful words- \I thought being Happy was the most toughest thing on Earth... But
0,"Haha I heard that, text me when you're around"
0,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already Û_
0,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?
0,I WILL CAL YOU SIR. In meeting
0,Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(
0,Wat time u finish ur lect today?
0,Wait  &lt;#&gt;  min..
0,Black shirt n blue jeans... I thk i c Ì_...
0,Oh ok..
0,Good. do you think you could send me some pix? I would love to see your top and bottom...
0,What r u cooking me for dinner?
0,K..k..any special today?
0,Appt is at &lt;TIME&gt; am. Not my fault u don't listen. I told u twice
0,"Aight, call me once you're close"
0,"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?"
0,"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not."
0,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)"
0,Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.
0,We're finally ready fyi
0,Stop knowing me so well!
0,Tell where you reached
0,My uncles in Atlanta. Wish you guys a great semester.
0,I'll probably be by tomorrow (or even later tonight if something's going on)
0,"Alright, I'll head out in a few minutes, text me where to meet you"
0,"I wonder if your phone battery went dead ? I had to tell you, I love you babe"
0,Its just the effect of irritation. Just ignore it
0,IÛ÷ll have a look at the frying pan in case itÛ÷s cheap or a book perhaps. No thatÛ÷s silly a frying pan isnÛ÷t likely to be a book
0,Full heat pa:-) i have applyed oil pa.
0,Im done. Just studyn in library
0,Why de. You looking good only:-)..
0,He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes
0,I'm awake oh. What's up.
0,"Haha better late than ever, any way I could swing by?"
0,I sent lanre fakeye's Eckankar details to the mail box
0,We have to pick rayan macleran there.
0,"Yeah, in fact he just asked if we needed anything like an hour ago. When and how much?"
0,Somebody should go to andros and steal ice
0,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da"
0,"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat."
0,Can. Dunno wat to get 4 her...
0,Ok. Me watching tv too.
0,Let me know if you need anything else. Salad or desert or something... How many beers shall i get?
0,I thank you so much for all you do with selflessness. I love you plenty.
0,Finally the match heading towards draw as your prediction.
0,Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola
0,I remain unconvinced that this isn't an elaborate test of my willpower
0,Crazy ar he's married. ÌÏ like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.
0,Well she's in for a big surprise!
0,WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE
0,I didn't get the second half of that message
0,Long after I quit. I get on only like 5 minutes a day as it is.
0,"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL"
0,I might go 2 sch. Yar at e salon now v boring.
0,"I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?"
0,Msg me when rajini comes.
0,"K, text me when you're on the way"
0,When u wana see it then
0,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.
0,"Its ok, called mom instead have fun"
0,Ok then i'll let him noe later n ask him call u tmr...
0,Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks
0,I'm going 2 orchard now laready me reaching soon. U reaching?
0,Was just about to ask. Will keep this one. Maybe that's why you didn't get all the messages we sent you on glo
0,twenty past five he said will this train have been to durham already or not coz i am in a reserved seat
0,What is the plural of the noun research?
0,"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing"
0,alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap
0,I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.
0,"When you get free, call me"
0,soon you will have the real thing princess! Do i make you wet? :)
0,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?"
0,Well I'm going to be an aunty!
0,I will come with karnan car. Please wait till 6pm will directly goto doctor.
0,Send me yetty's number pls.
0,Okie...
0,Captain vijaykanth is doing comedy in captain tv..he is drunken :)
0,Your pussy is perfect!
0,Thank god they are in bed!
0,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U"
0,"I'm in solihull, | do you want anything?"
0,Ok... I din get ur msg...
0,Nobody names their penis a girls name this story doesn't add up at all
0,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy
0,Update your face book status frequently :)
0,No management puzzeles.
0,Wat would u like 4 ur birthday?
0,In e msg jus now. U said thanks for gift.
0,"No my blankets are sufficient, thx"
0,Just seeing your missed call my dear brother. Do have a gr8 day.
0,Waaaat?? Lololo ok next time then!
0,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?"
0,Ok... Thanx... Gd nite 2 Ì_ too...
0,\Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But
0,So how's scotland. Hope you are not over showing your JJC tendencies. Take care. Live the dream
0,"Ooh, 4got, i'm gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too. "
0,We're done...
0,WHO ARE YOU SEEING?
0,And how's your husband.
0,"Its ok., i just askd did u knw tht no?"
0,"Haha awesome, I've been to 4u a couple times. Who all's coming?"
0,"that would be good Û_ I'll phone you tomo lunchtime, shall I, to organise something?"
0,I am in office:)whats the matter..msg me now.i will call you at break:).
0,"Well, I was about to give up cos they all said no they didnÛ÷t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?"
0,"Night night, see you tomorrow"
0,In xam hall boy asked girl Tell me the starting term for dis answer I can den manage on my own After lot of hesitation n lookin around silently she said THE! intha ponnungale ipaditan;)
0,I am sorry it hurt you.
0,You can never do NOTHING
0,Nan sonathaya soladha. Why boss?
0,Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.
0,It certainly puts things into perspective when something like this happens
0,I liked your new house
0,"The word \Checkmate\"" in chess comes from the Persian phrase \""Shah Maat\"" which means; \""the king is dead..\"" Goodmorning.. Have a good day..:)"""
0,U wan 2 haf lunch i'm in da canteen now.
0,Life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself..
0,Spoons it is then okay?
0,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?
0,S'fine. Anytime. All the best with it.
0,O. Well uv causes mutations. Sunscreen is like essential thesedays
0,No problem. Talk to you later
0,Tell them the drug dealer's getting impatient
0,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*"
